id,customer_id,order_date,amount,status
4731,990,2026-04-30,47.5,shipped
4732,276,2026-04-25,205.43,refunded
4733,1447,2024-09-19,289.58,shipped
4734,776,2026-01-17,352.4,delivered
4735,1350,2024-11-10,63.79,shipped
4736,1731,2025-10-03,114.86,pending
4737,1235,2024-09-29,179.8,refunded
4738,180,2025-07-01,462.6,shipped
4739,1231,2026-06-05,312.31,pending
4740,556,2024-12-19,21.11,refunded
4741,749,2025-11-17,400.44,shipped
4742,980,2025-02-28,45.97,refunded
4743,899,2026-06-18,184.52,cancelled
4744,1890,2025-01-29,145.13,shipped
4745,1046,2025-06-27,176.93,pending
4746,1433,2025-03-16,438.66,delivered
4747,256,2024-10-25,485.86,refunded
4748,725,2026-04-26,302.77,shipped
4749,327,2025-01-26,304.22,delivered
4750,522,2026-04-16,139.3,cancelled
4751,885,2026-07-24,468.1,delivered
4752,1175,2025-12-19,360.16,shipped
4753,108,2026-06-17,256.49,delivered
4754,1678,2025-10-15,38.7,shipped
4755,1534,2026-08-01,91.44,delivered
4756,1411,2025-11-19,155.28,shipped
4757,1649,2024-11-09,63.9,cancelled
4758,350,2025-04-07,198.94,pending
4759,1598,2025-05-25,267.22,pending
4760,1080,2025-12-26,287.52,pending
4761,1655,2026-08-14,486.65,pending
4762,1078,2025-09-11,61.25,delivered
4763,459,2026-08-18,372.39,cancelled
4764,1766,2025-02-06,140.19,pending
4765,1821,2026-06-28,188.59,pending
4766,1530,2025-02-25,191.72,delivered
4767,1189,2025-01-30,249.3,cancelled
4768,1491,2025-01-30,458.61,refunded
4769,322,2025-11-28,363.33,cancelled
4770,1528,2025-11-10,386.78,refunded
4771,1549,2026-06-23,469.9,pending
4772,1492,2025-08-01,473.1,shipped
4773,984,2024-10-23,364.55,pending
4774,785,2025-09-08,202.88,cancelled
4775,371,2026-05-05,32.19,shipped
4776,1497,2025-04-17,24.21,cancelled
4777,332,2024-11-26,278.26,pending
4778,1126,2025-02-13,100.2,refunded
4779,178,2025-04-25,120.81,pending
4780,1715,2025-11-11,279.32,pending
4781,1602,2025-05-14,436.31,pending
4782,1388,2024-11-05,456.66,refunded
4783,344,2025-03-02,251.29,pending
4784,472,2025-11-19,78.72,refunded
4785,1064,2025-08-26,96.67,cancelled
4786,1905,2025-08-18,112.95,pending
4787,620,2024-12-27,123.64,cancelled
4788,1374,2025-07-04,464.2,refunded
4789,15,2024-09-26,485.61,cancelled
4790,1263,2025-07-24,85.91,cancelled
4791,1795,2025-08-15,22.77,cancelled
4792,1086,2026-04-10,81.47,shipped
4793,1725,2026-08-23,305.79,pending
4794,386,2026-07-16,170.39,pending
4795,463,2024-12-14,371.58,delivered
4796,513,2025-10-13,334.42,pending
4797,1629,2025-11-15,134.35,shipped
4798,1375,2025-02-25,138.32,pending
4799,359,2025-06-15,289.83,refunded
4800,1954,2025-06-07,174.8,pending
4801,1077,2025-10-04,82.81,pending
4802,909,2024-11-25,5.66,cancelled
4803,561,2025-10-11,129.1,delivered
4804,1233,2026-05-18,407.95,refunded
4805,888,2025-04-13,426.5,pending
4806,1146,2026-03-14,353.17,delivered
4807,514,2025-09-15,258.63,delivered
4808,484,2026-08-07,393.7,pending
4809,1526,2025-08-10,227.68,shipped
4810,755,2025-02-01,145.6,refunded
4811,164,2026-04-28,371.14,pending
4812,1735,2026-07-19,484.15,cancelled
4813,310,2024-12-08,316.66,refunded
4814,1783,2026-04-15,135.99,delivered
4815,864,2025-11-13,108.11,cancelled
4816,1147,2026-02-03,417.89,delivered
4817,1389,2026-01-21,203.36,refunded
4818,236,2026-02-18,14.63,pending
4819,1295,2025-04-01,147.43,pending
4820,1228,2026-02-02,152.73,shipped
4821,489,2026-03-17,199.88,cancelled
4822,134,2026-05-29,488.78,pending
4823,235,2025-08-31,144.66,delivered
4824,336,2026-08-25,87.34,cancelled
4825,1728,2026-07-16,242.15,refunded
4826,447,2024-10-31,370.83,delivered
4827,1690,2026-09-14,472.25,refunded
4828,51,2026-04-01,250.45,shipped
4829,697,2025-10-10,293.71,shipped
4830,332,2026-02-27,498.26,delivered
4831,1366,2025-11-29,464.92,delivered
4832,1876,2026-07-31,63.3,shipped
4833,464,2024-11-05,371.52,refunded
4834,764,2026-07-10,105.17,shipped
4835,376,2025-04-05,295.28,delivered
4836,730,2024-12-15,320.63,refunded
4837,1058,2026-04-17,341.63,cancelled
4838,987,2026-04-20,394.6,delivered
4839,472,2026-07-22,259.15,refunded
4840,1051,2025-10-21,144.18,cancelled
4841,1733,2024-12-06,197.92,refunded
4842,872,2025-05-04,149.45,delivered
4843,1503,2025-02-22,311.2,refunded
4844,535,2024-09-29,109.34,cancelled
4845,886,2026-07-30,210.38,delivered
4846,1421,2025-03-29,436.39,pending
4847,856,2025-06-29,494.76,refunded
4848,1491,2025-04-22,179.27,shipped
4849,1056,2025-01-31,302.29,pending
4850,1779,2025-12-16,288.3,pending
4851,201,2026-01-01,432.69,cancelled
4852,359,2024-12-07,102.72,refunded
4853,1489,2025-02-01,13.21,pending
4854,1423,2024-10-07,186.54,delivered
4855,917,2026-06-24,89.85,shipped
4856,1100,2025-07-26,68.52,pending
4857,157,2025-10-18,224.8,refunded
4858,222,2026-06-23,129.98,cancelled
4859,1387,2025-04-01,35.88,cancelled
4860,1214,2025-05-16,281.4,delivered
4861,1526,2026-07-13,267.39,pending
4862,607,2025-12-30,470.62,shipped
4863,726,2024-10-12,418.15,refunded
4864,1608,2025-10-07,305.58,delivered
4865,131,2025-06-26,98.21,refunded
4866,641,2025-06-01,443.28,shipped
4867,866,2025-07-10,439.84,pending
4868,1955,2026-05-02,99.28,delivered
4869,301,2026-06-14,377.11,cancelled
4870,1292,2025-11-08,73.13,pending
4871,1748,2025-10-28,495.68,refunded
4872,143,2025-03-15,421.89,delivered
4873,152,2024-09-30,237.1,refunded
4874,37,2025-05-30,333.66,pending
4875,544,2025-08-17,449.8,refunded
4876,860,2026-01-16,367.42,cancelled
4877,288,2025-03-12,467.27,pending
4878,1210,2025-03-21,300.94,cancelled
4879,828,2026-08-09,274.43,delivered
4880,405,2025-03-25,334.49,delivered
4881,666,2025-09-20,317.41,delivered
4882,826,2026-05-21,499.61,shipped
4883,509,2025-02-23,10.5,shipped
4884,1493,2024-09-21,238.12,cancelled
4885,1368,2025-07-08,456.19,shipped
4886,583,2026-09-14,95.46,shipped
4887,1526,2025-12-31,28.15,shipped
4888,1298,2025-10-05,327.11,refunded
4889,591,2024-09-24,6.13,pending
4890,279,2025-11-19,73.6,cancelled
4891,1360,2026-02-25,57.68,cancelled
4892,1503,2026-01-08,55.38,cancelled
4893,713,2025-07-16,218.83,shipped
4894,923,2024-10-18,24.8,delivered
4895,1572,2026-02-01,332.84,cancelled
4896,400,2026-03-28,238.9,delivered
4897,167,2025-03-21,196.3,delivered
4898,720,2026-03-11,224.94,shipped
4899,259,2025-01-05,279.9,delivered
4900,939,2026-03-26,212.49,pending
4901,116,2025-12-06,162.99,refunded
4902,3,2025-11-10,473.11,shipped
4903,780,2024-12-03,120.47,refunded
4904,202,2025-06-12,157.12,refunded
4905,1611,2026-06-11,323.38,pending
4906,119,2025-04-30,265.77,cancelled
4907,687,2025-07-30,287.32,cancelled
4908,1154,2025-06-12,348.34,refunded
4909,1759,2025-05-03,198.95,refunded
4910,1689,2025-08-22,241.46,delivered
4911,878,2026-07-15,395.8,shipped
4912,504,2025-04-16,28.1,delivered
4913,274,2025-01-24,18.37,pending
4914,1289,2024-11-20,18.61,cancelled
4915,338,2025-11-23,419.34,shipped
4916,48,2024-11-26,386.13,cancelled
4917,280,2026-04-06,26.75,delivered
4918,456,2025-03-21,100.3,refunded
4919,1893,2024-12-25,499.1,refunded
4920,1122,2026-01-06,242.58,refunded
4921,973,2025-02-17,61.85,shipped
4922,1967,2025-08-07,111.5,cancelled
4923,463,2025-05-04,55.81,shipped
4924,800,2026-03-06,261.56,cancelled
4925,521,2025-11-11,268.75,delivered
4926,428,2026-03-13,450.87,delivered
4927,1860,2026-07-26,169.68,delivered
4928,1779,2025-03-15,168.41,refunded
4929,1169,2025-05-22,166.34,pending
4930,1986,2025-04-16,220.6,delivered
4931,492,2025-10-20,70.36,shipped
4932,5,2026-09-04,267.37,refunded
4933,1550,2025-07-08,21.54,delivered
4934,1332,2024-12-11,487.38,delivered
4935,1512,2025-01-06,387.88,pending
4936,1163,2026-06-10,200.74,shipped
4937,509,2026-04-09,174.89,cancelled
4938,1176,2026-01-27,56.41,delivered
4939,1961,2024-09-28,284.0,cancelled
4940,414,2025-11-08,271.36,delivered
4941,557,2025-05-27,326.41,shipped
4942,1985,2026-07-15,204.44,shipped
4943,989,2024-10-19,448.32,cancelled
4944,842,2026-02-27,458.7,refunded
4945,1133,2025-06-01,445.5,refunded
4946,483,2026-07-12,32.45,pending
4947,1688,2025-10-04,146.39,pending
4948,374,2025-08-16,190.33,cancelled
4949,1386,2024-10-24,471.35,shipped
4950,1814,2026-07-18,178.2,shipped
4951,1290,2025-02-09,299.31,cancelled
4952,1114,2025-02-27,23.19,pending
4953,253,2024-10-07,182.38,refunded
4954,1065,2024-10-16,325.99,delivered
4955,797,2024-10-05,189.24,delivered
4956,1300,2025-11-13,15.79,cancelled
4957,842,2026-06-10,471.25,delivered
4958,1236,2024-12-15,197.6,delivered
4959,1521,2025-05-09,235.24,refunded
4960,82,2025-03-25,177.81,delivered
4961,394,2025-07-16,100.28,shipped
4962,166,2025-11-28,325.27,pending
4963,1430,2025-01-07,43.91,pending
4964,1138,2024-12-15,354.5,shipped
4965,1112,2025-09-08,102.93,refunded
4966,54,2026-06-26,489.57,cancelled
4967,1603,2026-08-15,312.66,pending
4968,1759,2025-11-07,211.7,cancelled
4969,1879,2024-09-23,478.53,cancelled
4970,1929,2025-07-26,343.64,delivered
4971,1907,2025-02-08,105.11,cancelled
4972,657,2024-10-09,282.27,shipped
4973,1841,2025-10-09,344.23,cancelled
4974,288,2026-04-14,315.95,pending
4975,222,2026-05-25,142.6,delivered
4976,625,2025-02-08,310.29,delivered
4977,772,2026-08-20,269.76,refunded
4978,544,2025-08-31,130.65,delivered
4979,509,2025-11-22,422.27,cancelled
4980,365,2026-09-01,374.66,pending
4981,186,2026-05-06,177.98,shipped
4982,1365,2026-07-31,271.36,refunded
4983,847,2025-01-05,14.4,shipped
4984,374,2026-05-22,23.2,pending
4985,229,2026-07-14,316.17,cancelled
4986,1345,2025-10-12,468.51,pending
4987,1731,2024-12-05,122.64,delivered
4988,663,2026-02-01,191.45,pending
4989,708,2024-11-24,283.11,cancelled
4990,1738,2026-01-22,197.11,delivered
4991,327,2025-06-24,219.17,delivered
4992,627,2025-02-28,258.61,pending
4993,1695,2025-03-22,397.89,pending
4994,178,2024-09-27,25.6,shipped
4995,1320,2026-06-10,462.35,refunded
4996,212,2025-02-11,169.84,refunded
4997,977,2025-03-23,493.67,refunded
4998,736,2026-08-06,141.17,delivered
4999,308,2025-09-09,386.27,pending
5000,908,2025-09-07,304.8,pending
5001,743,2026-04-05,231.22,delivered
5002,840,2025-05-25,119.26,cancelled
5003,406,2026-08-14,103.39,refunded
5004,1134,2025-12-03,321.7,pending
5005,1557,2026-05-15,390.3,pending
5006,346,2025-03-18,16.9,shipped
5007,921,2025-08-19,410.3,cancelled
5008,1970,2025-07-03,455.17,delivered
5009,1372,2025-11-14,393.6,refunded
5010,968,2025-04-19,61.12,shipped
5011,1499,2025-09-18,261.36,shipped
5012,192,2025-09-04,381.22,cancelled
5013,520,2026-03-31,328.19,pending
5014,1454,2025-12-14,33.84,delivered
5015,1762,2025-08-27,375.72,pending
5016,415,2025-07-28,61.55,pending
5017,1292,2025-07-17,155.97,refunded
5018,1369,2026-05-28,326.95,refunded
5019,1228,2025-12-29,329.19,cancelled
5020,1788,2025-03-06,276.88,shipped
5021,925,2026-06-20,162.11,delivered
5022,718,2025-12-31,409.44,pending
5023,1210,2025-08-21,452.97,shipped
5024,401,2026-06-29,313.66,cancelled
5025,96,2025-02-24,476.65,shipped
5026,1443,2025-04-03,92.75,refunded
5027,738,2026-03-17,259.7,delivered
5028,1260,2025-08-07,345.29,delivered
5029,627,2026-07-11,488.49,shipped
5030,1651,2026-01-09,201.33,cancelled
5031,528,2025-11-05,440.43,refunded
5032,249,2025-03-17,47.1,pending
5033,1944,2026-04-06,70.21,pending
5034,1770,2025-12-16,52.44,refunded
5035,728,2026-08-01,277.9,shipped
5036,401,2025-07-23,377.71,refunded
5037,844,2025-06-23,265.84,refunded
5038,355,2025-03-04,126.47,pending
5039,147,2025-03-14,304.42,shipped
5040,354,2025-05-09,140.73,delivered
5041,741,2025-08-10,112.1,cancelled
5042,824,2025-10-19,57.7,pending
5043,1549,2026-01-06,430.2,delivered
5044,963,2024-10-25,251.24,pending
5045,1047,2024-11-27,45.35,shipped
5046,1943,2025-02-25,188.56,delivered
5047,1452,2025-05-24,145.97,delivered
5048,1769,2026-01-03,485.56,shipped
5049,1552,2025-12-28,7.8,cancelled
5050,694,2026-02-07,139.64,cancelled
5051,804,2025-06-12,276.11,delivered
5052,1509,2025-11-01,220.5,delivered
5053,688,2025-12-24,480.11,cancelled
5054,298,2026-04-10,203.32,shipped
5055,157,2026-03-30,227.6,pending
5056,984,2026-06-11,160.61,shipped
5057,1803,2026-08-23,422.86,shipped
5058,1244,2026-08-19,412.88,delivered
5059,678,2025-02-09,55.72,cancelled
5060,1447,2026-04-27,46.49,delivered
5061,1624,2025-04-16,428.12,refunded
5062,1356,2024-09-27,175.34,pending
5063,58,2025-09-29,376.28,refunded
5064,1507,2026-04-28,11.85,refunded
5065,560,2026-03-31,14.99,cancelled
5066,1559,2025-12-09,359.13,refunded
5067,1211,2024-10-13,327.78,cancelled
5068,1211,2025-10-16,307.54,delivered
5069,1513,2025-11-10,45.28,pending
5070,216,2025-10-26,260.2,refunded
5071,941,2025-09-30,44.42,cancelled
5072,1861,2025-03-25,304.87,pending
5073,865,2026-05-27,39.54,delivered
5074,888,2025-08-26,350.73,refunded
5075,1842,2025-07-27,257.69,refunded
5076,676,2024-12-11,222.7,shipped
5077,48,2025-02-09,290.47,shipped
5078,1341,2025-09-27,244.78,delivered
5079,1656,2024-10-30,450.43,delivered
5080,1912,2026-02-08,346.47,pending
5081,818,2025-09-26,304.71,delivered
5082,184,2024-12-02,288.82,pending
5083,165,2025-06-20,406.98,cancelled
5084,1729,2025-10-11,107.34,refunded
5085,114,2025-10-29,169.14,delivered
5086,1260,2026-07-01,447.52,cancelled
5087,767,2025-08-16,56.89,cancelled
5088,1171,2025-05-05,17.17,shipped
5089,193,2026-09-07,107.97,delivered
5090,1975,2025-01-28,202.71,shipped
5091,1256,2026-01-06,348.48,refunded
5092,1267,2025-05-25,53.28,refunded
5093,1678,2025-05-31,16.5,pending
5094,866,2025-10-20,154.44,pending
5095,1282,2024-12-31,379.34,pending
5096,357,2025-02-24,394.56,refunded
5097,1258,2026-01-23,101.5,shipped
5098,1101,2024-12-09,156.93,cancelled
5099,804,2026-08-08,31.35,pending
5100,1176,2025-07-02,362.23,cancelled
5101,296,2026-07-08,497.2,shipped
5102,716,2026-04-08,295.91,delivered
5103,416,2025-08-04,91.15,pending
5104,1484,2025-11-02,443.46,shipped
5105,372,2026-02-20,71.56,shipped
5106,1633,2026-08-25,226.5,cancelled
5107,755,2026-08-25,455.74,pending
5108,746,2026-08-01,259.27,pending
5109,493,2025-08-15,346.3,cancelled
5110,1588,2025-03-21,408.88,pending
5111,1942,2025-09-20,365.66,shipped
5112,9,2026-02-22,292.17,refunded
5113,534,2025-09-27,442.56,pending
5114,570,2026-08-05,357.53,cancelled
5115,306,2025-11-16,74.57,refunded
5116,1567,2024-11-16,304.8,cancelled
5117,1859,2026-08-08,497.27,cancelled
5118,1421,2025-12-09,404.3,pending
5119,552,2026-03-21,234.18,pending
5120,342,2026-02-03,276.68,refunded
5121,1455,2025-01-17,114.74,cancelled
5122,1153,2026-07-18,412.62,pending
5123,1571,2025-10-30,453.56,cancelled
5124,80,2026-06-06,166.85,shipped
5125,1830,2026-03-13,356.22,delivered
5126,581,2025-03-16,27.16,refunded
5127,1175,2025-02-21,78.12,pending
5128,1834,2025-02-19,211.6,delivered
5129,1673,2024-10-11,306.23,delivered
5130,1686,2026-04-05,380.33,shipped
5131,1018,2024-10-03,306.65,shipped
5132,221,2026-02-03,268.15,refunded
5133,125,2025-03-08,147.24,pending
5134,1874,2025-08-15,159.69,refunded
5135,1316,2025-02-21,26.42,delivered
5136,708,2024-10-04,447.7,shipped
5137,1894,2025-09-11,188.87,refunded
5138,1116,2026-04-29,208.66,delivered
5139,1136,2024-11-25,496.63,delivered
5140,1037,2025-10-23,364.38,cancelled
5141,1343,2025-08-02,284.19,shipped
5142,390,2025-01-18,280.51,delivered
5143,339,2026-05-05,9.38,cancelled
5144,571,2026-08-17,52.89,cancelled
5145,600,2024-12-26,190.69,refunded
5146,1839,2026-04-23,473.6,cancelled
5147,892,2026-04-18,472.19,delivered
5148,707,2024-10-04,40.55,pending
5149,1660,2024-11-28,414.81,delivered
5150,1442,2026-05-29,63.7,pending
5151,208,2026-02-02,32.58,cancelled
5152,366,2026-03-10,16.74,cancelled
5153,1251,2026-01-02,373.2,cancelled
5154,1503,2025-01-26,197.71,delivered
5155,961,2025-01-25,14.2,pending
5156,778,2025-02-05,406.39,pending
5157,1650,2024-10-11,307.16,delivered
5158,527,2025-02-19,304.45,delivered
5159,9,2026-01-14,413.55,refunded
5160,1438,2025-06-28,80.73,cancelled
5161,1526,2024-12-15,478.62,shipped
5162,1571,2025-04-06,393.58,shipped
5163,1647,2025-09-10,111.8,refunded
5164,1765,2025-10-26,256.4,cancelled
5165,1873,2024-10-20,141.49,shipped
5166,36,2025-02-16,149.36,delivered
5167,974,2024-11-08,324.9,cancelled
5168,1393,2025-08-30,149.89,shipped
5169,1747,2025-12-17,135.18,pending
5170,204,2025-04-07,242.83,refunded
5171,1584,2024-11-11,123.55,cancelled
5172,1683,2025-05-02,72.75,pending
5173,1013,2024-10-27,270.28,refunded
5174,598,2025-01-20,63.95,shipped
5175,1490,2025-03-28,157.62,pending
5176,853,2026-01-16,157.85,refunded
5177,274,2024-12-18,70.4,cancelled
5178,1636,2026-05-03,54.53,delivered
5179,102,2026-04-18,148.64,refunded
5180,738,2026-05-09,139.15,delivered
5181,455,2025-12-25,407.9,delivered
5182,879,2025-04-28,474.5,shipped
5183,1237,2025-09-02,421.64,pending
5184,1722,2024-11-20,379.5,cancelled
5185,425,2025-03-10,483.63,delivered
5186,1304,2025-11-12,369.61,refunded
5187,560,2025-11-26,166.51,cancelled
5188,730,2025-07-18,198.84,cancelled
5189,1016,2025-06-18,483.56,delivered
5190,1975,2025-11-09,52.28,delivered
5191,1439,2025-09-23,206.74,delivered
5192,1863,2024-09-24,90.38,shipped
5193,331,2024-12-05,364.32,delivered
5194,409,2026-02-10,451.86,delivered
5195,1478,2026-09-14,358.81,shipped
5196,246,2025-04-27,53.1,pending
5197,582,2025-11-07,103.4,refunded
5198,88,2026-05-19,176.64,pending
5199,1566,2025-12-11,292.24,cancelled
5200,750,2024-11-10,154.51,refunded
5201,118,2025-05-09,346.1,refunded
5202,1857,2025-02-28,216.45,shipped
5203,1269,2025-08-15,389.4,pending
5204,658,2025-08-16,280.27,delivered
5205,187,2024-09-28,30.63,delivered
5206,74,2026-08-24,307.42,pending
5207,1348,2026-07-29,113.41,delivered
5208,1850,2026-08-19,62.26,cancelled
5209,564,2024-10-13,376.89,refunded
5210,1823,2025-04-21,377.19,pending
5211,1363,2026-01-23,175.74,delivered
5212,6,2026-08-05,410.12,shipped
5213,1623,2026-03-22,433.12,delivered
5214,690,2026-07-12,187.73,refunded
5215,1731,2026-07-14,193.73,shipped
5216,1870,2025-03-30,316.88,cancelled
5217,228,2025-07-29,178.41,shipped
5218,777,2026-04-30,65.69,pending
5219,224,2025-12-31,397.0,shipped
5220,266,2025-10-20,348.31,shipped
5221,1422,2025-06-02,280.25,cancelled
5222,146,2026-06-17,141.89,refunded
5223,249,2025-08-24,84.9,cancelled
5224,693,2024-11-08,432.69,pending
5225,1792,2024-11-01,447.37,cancelled
5226,1133,2025-09-15,96.48,pending
5227,243,2025-09-11,249.1,shipped
5228,251,2025-06-16,284.97,delivered
5229,717,2024-10-16,109.46,delivered
5230,1285,2025-11-16,208.59,shipped
5231,181,2025-02-08,59.19,pending
5232,416,2026-04-25,418.99,pending
5233,1988,2026-02-25,444.23,delivered
5234,406,2025-03-21,346.48,cancelled
5235,1428,2025-06-26,429.77,pending
5236,1967,2025-02-09,360.48,shipped
5237,161,2025-05-18,308.35,delivered
5238,30,2026-03-27,6.9,delivered
5239,859,2026-03-01,361.16,pending
5240,703,2026-02-22,288.35,refunded
5241,1143,2025-04-09,483.57,delivered
5242,451,2025-12-11,222.7,pending
5243,983,2025-04-20,60.25,shipped
5244,757,2025-03-06,496.88,shipped
5245,1951,2025-07-25,323.35,pending
5246,1784,2025-08-05,61.64,pending
5247,1380,2024-09-18,344.44,cancelled
5248,753,2025-10-11,177.41,delivered
5249,1046,2026-03-08,264.54,refunded
5250,1528,2026-08-25,469.48,pending
5251,289,2025-02-08,353.43,refunded
5252,997,2025-12-05,477.43,pending
5253,982,2026-05-01,26.89,refunded
5254,127,2025-09-02,70.72,delivered
5255,1958,2026-01-27,275.4,cancelled
5256,1629,2025-03-16,223.51,cancelled
5257,397,2024-11-26,477.27,refunded
5258,1517,2025-07-08,96.88,refunded
5259,813,2025-03-15,283.73,cancelled
5260,685,2025-04-28,16.15,pending
5261,372,2024-11-15,105.9,delivered
5262,1245,2026-05-11,385.24,refunded
5263,466,2025-11-06,87.56,shipped
5264,1049,2026-05-12,400.19,refunded
5265,1817,2025-09-24,398.44,cancelled
5266,754,2026-03-12,393.48,pending
5267,602,2024-10-25,289.84,cancelled
5268,577,2025-04-26,242.2,cancelled
5269,575,2025-10-17,110.3,delivered
5270,1024,2025-10-02,483.2,refunded
5271,1734,2025-11-19,84.34,delivered
5272,1904,2024-12-20,460.41,pending
5273,832,2025-10-19,164.27,refunded
5274,508,2025-11-21,119.85,refunded
5275,798,2024-10-05,363.18,cancelled
5276,403,2025-10-17,80.29,refunded
5277,225,2025-11-27,304.37,cancelled
5278,1890,2026-02-07,262.87,cancelled
5279,571,2025-06-02,136.46,cancelled
5280,1468,2026-01-25,417.1,shipped
5281,1360,2024-12-13,330.69,cancelled
5282,1033,2026-07-02,202.46,refunded
5283,375,2025-08-28,428.76,delivered
5284,1897,2025-09-27,424.8,shipped
5285,1242,2025-12-27,155.41,delivered
5286,1065,2026-05-17,462.16,cancelled
5287,1015,2024-12-16,380.93,delivered
5288,1238,2024-11-13,329.15,refunded
5289,1535,2025-11-18,61.92,shipped
5290,818,2025-04-21,352.57,cancelled
5291,330,2025-11-12,66.69,refunded
5292,581,2026-06-07,27.93,pending
5293,1633,2025-03-21,404.89,pending
5294,1140,2025-01-23,106.11,refunded
5295,1610,2025-06-18,246.83,shipped
5296,723,2025-09-24,284.17,refunded
5297,530,2026-01-30,473.93,shipped
5298,1952,2025-08-04,65.81,refunded
5299,1733,2024-10-07,189.41,refunded
5300,1916,2024-11-21,94.69,refunded
5301,1158,2025-06-14,87.13,cancelled
5302,1849,2025-04-27,472.81,delivered
5303,1661,2025-08-05,196.54,shipped
5304,802,2025-05-23,441.64,shipped
5305,1605,2026-04-06,17.38,cancelled
5306,87,2026-02-15,103.58,pending
5307,1344,2026-01-31,190.2,cancelled
5308,1610,2025-09-22,61.93,shipped
5309,16,2026-07-25,117.47,refunded
5310,246,2026-04-08,399.78,cancelled
5311,1269,2026-01-11,47.79,cancelled
5312,1299,2025-01-26,140.47,shipped
5313,542,2024-10-08,190.64,refunded
5314,955,2025-01-20,425.97,delivered
5315,1220,2024-11-01,477.72,refunded
5316,1051,2026-04-25,165.99,delivered
5317,321,2026-05-28,312.19,refunded
5318,899,2025-09-03,22.23,delivered
5319,1292,2025-11-17,287.36,delivered
5320,1148,2026-04-29,472.4,delivered
5321,279,2025-01-09,24.41,delivered
5322,1493,2026-08-30,376.57,shipped
5323,1721,2026-04-11,412.73,pending
5324,381,2025-11-28,341.88,refunded
5325,824,2025-08-08,132.83,delivered
5326,1385,2026-06-09,125.58,pending
5327,1729,2025-12-21,387.27,shipped
5328,423,2024-10-23,325.9,cancelled
5329,176,2025-12-04,445.94,delivered
5330,1980,2026-09-09,453.61,cancelled
5331,387,2024-12-21,457.47,pending
5332,805,2026-06-01,69.9,delivered
5333,1415,2025-07-21,438.6,delivered
5334,1631,2025-10-27,197.26,cancelled
5335,579,2026-05-05,31.3,pending
5336,436,2025-07-15,129.66,cancelled
5337,1368,2026-02-13,70.49,refunded
5338,932,2026-05-13,353.58,delivered
5339,1915,2025-09-17,469.2,delivered
5340,464,2026-08-23,39.68,refunded
5341,833,2025-05-16,171.23,shipped
5342,1039,2025-09-26,245.49,pending
5343,914,2025-01-08,144.53,pending
5344,22,2025-03-14,155.11,pending
5345,1562,2025-06-15,292.71,shipped
5346,1648,2025-10-06,19.3,delivered
5347,182,2025-08-30,306.75,delivered
5348,1376,2026-03-16,294.56,delivered
5349,694,2024-09-27,498.2,refunded
5350,977,2024-10-22,141.84,delivered
5351,104,2026-04-24,359.6,pending
5352,1311,2025-01-20,169.29,delivered
5353,1983,2025-07-18,54.41,delivered
5354,1282,2025-05-18,432.33,pending
5355,1621,2024-12-25,229.71,shipped
5356,111,2024-12-07,287.8,pending
5357,470,2026-07-22,462.65,shipped
5358,1218,2025-05-30,61.9,cancelled
5359,1306,2025-12-12,330.87,pending
5360,722,2026-04-25,80.96,shipped
5361,539,2025-05-13,399.7,refunded
5362,1157,2025-07-21,356.61,pending
5363,1852,2026-03-11,116.62,cancelled
5364,785,2026-04-28,11.84,refunded
5365,1793,2024-10-30,395.1,cancelled
5366,109,2026-07-26,372.7,cancelled
5367,594,2024-10-06,53.11,refunded
5368,470,2025-01-23,378.35,pending
5369,1696,2026-02-07,54.84,delivered
5370,1486,2025-04-08,237.79,pending
5371,560,2025-02-10,269.72,shipped
5372,658,2025-02-27,237.24,shipped
5373,1770,2025-04-16,60.44,delivered
5374,321,2025-01-07,338.9,pending
5375,137,2025-03-16,138.1,delivered
5376,1800,2025-10-24,482.13,shipped
5377,850,2026-03-04,294.17,cancelled
5378,758,2025-10-14,117.41,shipped
5379,967,2025-03-10,109.92,refunded
5380,840,2026-04-14,284.41,cancelled
5381,56,2026-02-20,214.78,delivered
5382,666,2026-03-21,266.8,delivered
5383,900,2024-10-23,315.27,pending
5384,1269,2025-06-16,295.85,refunded
5385,879,2025-05-15,58.23,shipped
5386,1218,2026-03-15,450.32,refunded
5387,523,2025-12-10,7.59,refunded
5388,633,2025-05-14,444.64,delivered
5389,513,2025-11-25,373.7,shipped
5390,1657,2026-03-17,34.61,cancelled
5391,235,2026-06-19,406.39,cancelled
5392,1688,2025-05-14,356.4,shipped
5393,1140,2025-07-21,434.9,pending
5394,1040,2025-03-17,214.78,pending
5395,65,2025-09-23,406.69,refunded
5396,1106,2024-11-26,336.96,shipped
5397,969,2025-10-06,62.14,pending
5398,584,2025-08-17,265.83,delivered
5399,568,2026-02-07,134.32,delivered
5400,1756,2026-06-18,401.86,shipped
5401,715,2025-07-09,73.11,pending
5402,1153,2026-01-25,174.9,pending
5403,16,2025-11-04,190.92,shipped
5404,824,2025-06-01,392.67,shipped
5405,146,2025-07-09,187.11,delivered
5406,1650,2025-07-29,353.1,pending
5407,15,2025-10-10,267.69,refunded
5408,1337,2026-08-27,246.82,cancelled
5409,612,2026-03-13,59.39,shipped
5410,938,2026-07-02,89.2,shipped
5411,1039,2025-06-12,487.54,refunded
5412,1976,2026-02-27,102.1,delivered
5413,1155,2025-03-04,152.68,refunded
